,ItemDesignId,ItemDesignName,ItemDesignKey,ItemDesignDescription,ImageSpriteId,LogoSpriteId,ItemSpace,ItemType,GasCost,MineralCost,Rank,MinRoomLevel,BuildTime,RootItemDesignId,ItemSubType,EnhancementType,EnhancementValue,MarketPrice,DropChance,Ingredients,Rarity,ModuleType,ModuleArgument,Flags,FairPrice,MinShipLevel,ManufactureCost,ItemDesignNameEN,Content,RaceId,RequiredResearchDesignId,ParentItemDesignId,CraftDesignId,MissileDesignId,CharacterPartId,ActiveAnimationId,AnimationId,BorderSpriteId,SoundFileId,CharacterDesignId,TrainingDesignId,RoomDesignId,ParticleSpriteId
640,658,2019 Class S Drone MKII,2019 Class S Drone MKII,2019 Tournament Gear,11713,11713,1,Equipment,10,0,1,1,10,659,EquipmentAccessory,Ability,17,897,0,659x3,Unique,None,0,1025,1664,0,,2019 Class S Drone MKII,,6,0,0,0,0,0,0,1372,0,0,0,0,0,0
641,659,2019 Class S Drone,2019 Class S Drone,2019 Tournament Gear,11703,11703,1,Equipment,10,0,1,1,10,659,EquipmentAccessory,Ability,14,766,0,,Elite,None,0,1025,766,0,,2019 Class S Drone,,6,0,0,0,0,0,0,1367,0,0,0,0,0,0
642,660,Propeller Pig,Propeller Pig,Oinks,11869,11876,1,Equipment,10,0,1,1,10,660,EquipmentAccessory,Hp,2,796,0,134x5|342x2,Unique,None,0,1087,1459,0,,Propeller Pig,,6,0,0,0,0,0,0,1394,0,0,0,0,0,0
643,661,Flappy Pig,Flappy Pig,Oinks,11872,11876,1,Equipment,10,0,1,1,10,660,EquipmentAccessory,Hp,3,2056,0,660x3,Epic,None,0,1087,3177,0,,Flappy Pig,,6,0,0,0,0,0,0,1395,0,0,0,0,0,0
644,662,Rocket Pig,Rocket Pig,Oinks,11874,11876,1,Equipment,10,0,1,1,10,660,EquipmentAccessory,Hp,3,8513,0,661x3,Hero,None,0,1087,8461,0,,Rocket Pig,,6,0,0,0,0,0,0,1396,0,0,0,0,0,0
645,663,Stealth Hood,Stealth Hood,Being a little sneakier gives you a slight advantage in combat.,11833,11833,1,Equipment,0,500,1,1,1,663,EquipmentHead,Attack,0.1,23,0,102x3|103x2,Common,None,0,1025,166,0,,Stealth Hood,,0,0,0,0,0,1248,0,0,0,0,0,0,0,0
646,664,Stealth Suit,Stealth Suit,Being a little sneakier gives you a slight advantage in combat.,11837,11837,1,Equipment,0,500,1,1,1,664,EquipmentBody,Attack,0.1,25,0,102x3|103x2,Common,None,0,1025,166,0,,Stealth Suit,,0,0,0,0,0,1249,0,0,0,0,0,0,0,0
647,665,Stealth Pants,Stealth Pants,Being a little sneakier gives you a slight advantage in combat.,11841,11841,1,Equipment,0,500,1,1,1,665,EquipmentLeg,Attack,0.1,24,0,102x3|103x2,Common,None,0,1025,166,0,,Stealth Pants,,0,0,0,0,0,1250,0,0,0,0,0,0,0,0
648,666,Stealth Hood MKII,StealthHoodMKII,"This Hood makes you harder to see, making you attacks harder to see coming.",11845,11845,1,Equipment,0,500,1,1,1,663,EquipmentHead,Attack,0.3,87,0,663x3,Elite,None,0,1025,292,0,,Stealth Hood MKII,,0,0,0,0,0,1251,0,0,0,0,0,0,0,0
649,667,Stealth Suit MKII,StealthSuitMKII,"This suit makes you harder to see, making you attacks harder to see coming.",11849,11849,1,Equipment,0,500,1,1,1,664,EquipmentBody,Attack,0.3,36,0,664x3,Elite,None,0,1025,267,0,,Stealth Suit MKII,,0,0,0,0,0,1252,0,0,0,0,0,0,0,0
650,668,Stealth Pants MKII,StealthPantsMKII,"These pants makes you harder to see, making you attacks harder to see coming.",11853,11853,1,Equipment,0,500,1,1,1,665,EquipmentLeg,Attack,0.2,25,0,665x3,Elite,None,0,1025,261,0,,Stealth Pants MKII,,0,0,0,0,0,1253,0,0,0,0,0,0,0,0
651,669,Stealth Hood MKIII,StealthHoodMKIII,"Now you see me, now.... Surprise Attack!",11857,11857,1,Equipment,0,500,1,1,1,663,EquipmentHead,Attack,0.5,115,0,666x3,Unique,None,0,1025,474,0,,Stealth Hood MKIII,,0,0,0,0,0,1254,0,0,0,0,0,0,0,0
652,670,Stealth Suit MKIII,StealthSuitMKIII,"Now you see me, now.... Surprise Attack!",11861,11861,1,Equipment,0,500,1,1,1,664,EquipmentBody,Attack,0.5,24,0,667x3,Unique,None,0,1025,391,0,,Stealth Suit MKIII,,0,0,0,0,0,1255,0,0,0,0,0,0,0,0
653,671,Stealth Pants MKIII,StealthPantsMKIII,"Now you see me, now.... Surprise Attack!",11865,11865,1,Equipment,0,500,1,1,1,665,EquipmentLeg,Attack,0.4,259,0,668x3,Unique,None,0,1025,499,0,,Stealth Pants MKIII,,0,0,0,0,0,1256,0,0,0,0,0,0,0,0
654,672,Stealth Hood MKIV,StealthHoodMKIV,The latest release in stealth suit technology. This hood makes you little more than a shadow. Strike unseen! ,11883,11883,1,Equipment,0,500,1,1,1,663,EquipmentHead,Attack,0.7,500,0,669x3,Epic,None,0,1025,977,0,,Stealth Hood MKIV,,0,0,0,0,0,1257,0,0,0,0,0,0,0,0
655,673,Stealth Suit MKIV,StealthSuitMKIV,The latest release in stealth suit technology. This suit makes you little more than a shadow. Strike unseen! ,11887,11887,1,Equipment,0,500,1,1,1,664,EquipmentBody,Attack,0.7,530,0,670x3,Epic,None,0,1025,861,0,,Stealth Suit MKIV,,0,0,0,0,0,1258,0,0,0,0,0,0,0,0
656,674,Stealth Pants MKIV,StealthPantsMKIV,The latest release in stealth suit technology. These pants makes you little more than a shadow. Strike unseen! ,11891,11891,1,Equipment,0,500,1,1,1,665,EquipmentLeg,Attack,0.6,679,0,671x3,Epic,None,0,1025,1080,0,,Stealth Pants MKIV,,0,0,0,0,0,1259,0,0,0,0,0,0,0,0
657,675,Prototype Stealth Hood,PrototypeStealthHood,Experiments with the latest stealth technology and an unknown material have been surprisingly effective!,11922,11922,1,Equipment,0,500,1,1,1,663,EquipmentHead,Attack,0.7,3500,0,672x3|106x1,Hero,None,0,1025,3903,0,,Prototype Stealth Hood,,0,0,0,0,0,1263,0,0,0,0,0,0,0,0
658,676,Prototype Stealth Suit,PrototypeStealthSuit,Experiments with the latest stealth technology and an unknown material have been surprisingly effective!,11926,11926,1,Equipment,0,500,1,1,1,664,EquipmentBody,Attack,0.7,2675,0,673x3|106x1,Hero,None,0,1025,3453,0,,Prototype Stealth Suit,,0,0,0,0,0,1266,0,0,0,0,0,0,0,0
659,677,Prototype Stealth Pants,PrototypeStealthPants,Experiments with the latest stealth technology and an unknown material have been surprisingly effective!,11931,11931,1,Equipment,0,500,1,1,1,665,EquipmentLeg,Attack,0.6,2375,0,674x3|106x1,Hero,None,0,1025,3411,0,,Prototype Stealth Pants,,0,0,0,0,0,1274,0,0,0,0,0,0,0,0
660,678,King Husky,King Husky,You know it's better than other huskies cause of a crown on the head.,12025,11098,1,Equipment,10,0,1,1,10,515,EquipmentAccessory,Hp,3,4718,0,515x3,Hero,None,0,1087,6587,0,,King Husky,,6,0,0,0,0,0,0,1403,0,0,0,0,0,0
661,679,Rose,Rose,"You're a lover, not a fighter.",12027,12027,1,Equipment,10,0,1,1,10,94,EquipmentHead,Stamina,20,125,0,,Unique,None,0,1087,125,0,gas:10,Rose,,0,0,0,0,0,1275,0,0,0,0,0,0,0,0
662,680,Love Renovation Kit,LoveRenovationKit,Renovate your captains quarter's into a seductive trap.,12034,12034,1,Equipment,0,1000000,1,1,86400,680,Artifact,None,0,181,0,741x5|742x5|743x3|744x2,Epic,None,0,0,181,0,mineral:1000000,Love Renovation Kit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,681,2019 Chimera Helm,2019 Chimera Helm,2019 Ultimate Achievement Tournament Gear,12059,12015,1,Equipment,0,500,1,1,10,681,EquipmentHead,Ability,21,500,0,626x3,Hero,None,0,1025,3850,0,mineral:500,2019 Chimera Helm,,0,0,0,0,0,1281,0,0,0,0,0,0,0,0
664,682,2019 Chimera Armor,2019 Chimera Armor,2019 Ultimate Achievement Tournament Gear,12063,12063,1,Equipment,0,500,1,1,10,682,EquipmentBody,Ability,21,500,0,627x3,Hero,None,0,1025,27250,0,mineral:500,2019 Chimera Armor,,0,0,0,0,0,1282,0,0,0,0,0,0,0,0
665,683,2019 Chimera Greaves,2019 Chimera Greaves,2019 Ultimate Achievement Tournament Gear,12067,12067,1,Equipment,0,500,1,1,10,683,EquipmentLeg,Ability,20,400,0,628x3,Hero,None,0,1025,4325,0,mineral:500,2019 Chimera Greaves,,0,0,0,0,0,1283,0,0,0,0,0,0,0,0
666,684,2019 Chimera Sabre,2019 Chimera Sabre,2019 Ultimate Achievement Tournament Gear,11976,11976,1,Equipment,10,0,1,1,10,684,EquipmentWeapon,Ability,21,457,0,610x3,Hero,None,0,1025,3666,0,gas:10,2019 Chimera Sabre,,0,0,0,0,0,0,0,0,0,1821,0,0,0,0
667,685,2019 Chimera Drone,2019 Chimera Drone,2019 Ultimate Achievement Tournament Gear,11981,11981,1,Equipment,10,0,1,1,10,685,EquipmentAccessory,Ability,21,300,0,638x3,Hero,None,0,1025,10650,0,,2019 Chimera Drone,,6,0,0,0,0,0,0,1402,0,0,0,0,0,0
668,686,ZAKI龍 Heavy Armor,ZAKI? Heavy Armor,Custom ZAKI龍 issue heavy combat armor suited to military ops.,12071,12071,1,Equipment,10000,0,1,1,10,686,EquipmentBody,Hp,3,2499,0,,Epic,None,0,1025,2499,0,gas:10000,ZAKI龍 Heavy Armor,,0,0,0,0,0,1284,0,0,0,0,0,0,0,0
669,687,Resource Crate,Resource Crate,Contains an unknown stash of various resources.,12075,12075,1,Equipment,0,10000,1,0,0,531,InstantPrize,None,17,300,0,,Common,None,1,64,300,0,,Resource Crate,item:101x6|item:102x12|item:103x12|item:104x6|item:105x10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,688,Pet OrangeBun,Pet OrangeBun,SavySoda Mascot with an official instagram account.,10996,11085,1,Equipment,10,0,1,1,10,515,EquipmentPet,Hp,1,187,0,,Epic,None,0,1087,187,0,,Pet OrangeBun,,6,0,0,0,0,0,0,1350,0,0,0,0,0,0
671,689,Rare Resource Crate,RareResourceCrate,Contains an unknown stash of various resources.,12076,12076,1,Equipment,0,10000,1,0,0,689,InstantPrize,None,17,300,0,,Common,None,1,64,300,0,,Rare Resource Crate,item:101x40|item:104x40|item:106x1|item:107x1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,690,Red Racing Helmet,Red Racing Helmet,A fancy red racing helmet for fans of Crazy Horse team.,12142,12142,1,Equipment,10,0,1,1,10,690,EquipmentHead,Pilot,12,217,0,,Unique,None,0,1025,216,0,gas:10,Red Racing Helmet,,0,0,0,0,0,1285,0,0,0,0,0,0,0,0
673,691,Red Racing Suit,Red Racing Suit,A fancy red racing suit for fans of Crazy Horse team.,12146,12146,1,Equipment,10,0,1,1,10,691,EquipmentBody,Pilot,12,250,0,,Unique,None,0,1025,250,0,gas:10,Red Racing Suit,,0,0,0,0,0,1286,0,0,0,0,0,0,0,0
674,692,Red Racing Pants,Red Racing Pants,A fancy red racing pants for fans of Crazy Horse team.,12150,12150,1,Equipment,10,0,1,1,10,692,EquipmentLeg,Pilot,11,105,0,,Unique,None,0,1025,105,0,gas:10,Red Racing Pants,,0,0,0,0,0,1287,0,0,0,0,0,0,0,0
675,693,Heavy Shield,HeavyShield,A bulky shield that should help lower your chances of getting vaporized. Just not by much.,11561,11561,1,Equipment,0,0,1,1,10,185,EquipmentWeapon,Hp,2,111,0,185x3|167x3|101x5,Elite,None,0,1087,941,0,,Heavy Shield,,0,0,185,0,0,0,168,0,0,1821,0,0,0,0
676,694,Riot Shield,RiotShield,Standard issue defensive shield issued out to Federation police forces for quelling rioting space miners.,12217,12217,1,Equipment,0,0,1,1,10,185,EquipmentWeapon,Hp,3,620,0,693x2|180x3|104x5,Unique,None,0,1087,2994,0,,Riot Shield,,0,0,693,0,0,0,168,0,0,1821,0,0,0,0
677,695,Energy Shield,Energy Shield,An advanced powered shield that can take a decent amount of damage before dissipating.,11562,11562,1,Equipment,0,0,1,1,10,185,EquipmentWeapon,Hp,4,3280,0,694x3|181x3|460x1,Epic,None,0,1071,11936,0,,Energy Shield,,0,0,694,0,0,0,168,0,0,1821,0,0,0,0
678,697,Retro Game Console,RetroGameConsole,This ancient console has serious overheating issues. Caution: Known to explode like a landmine.,12227,12227,1,Equipment,0,0,1,0,0,697,Module,Attack,10,296,0,,Epic,Trap,10,0,296,0,,Retro Game Console,,0,0,0,0,0,0,0,0,12228,0,0,0,0,0
679,698,Destroyed Retro Console,DestroyedRetroConsole,It actually seems to run a little better now.,12229,12229,1,Equipment,0,0,1,0,0,697,Module,Attack,10,21,0,,Epic,None,0,4096,21,0,mineral:5000,Destroyed Retro Console,,0,0,697,0,0,0,0,0,12230,0,0,0,0,0
680,699,Alien Spine Wrap,Alien Spine Wrap,A curious design that looks like the spine of an alien creature...or the skeleton of a fish?,12232,12231,1,Equipment,0,0,1,0,10,699,Skin,None,0,65,0,742x5|743x1,Unique,None,0,127,65,0,,Alien Spine Wrap,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
681,700,Dreadlock Alien Sticker,DreadlockAlienSticker,"When human culture spread out to the wider galaxy, this one particular hairstyle took popularity with the various alien races of the universe.",12234,11276,1,Equipment,0,0,1,0,10,700,Sticker,None,0,53,0,,Unique,None,0,127,53,0,,Dreadlock Alien Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
682,701,Eye Roll Emoji Sticker,EyeRollEmojiSticker,Show your subtle disdain for your opponent's weak attempts at strategy with this emoji sticker!,12235,12233,1,Equipment,0,0,1,0,10,701,Sticker,None,0,10,0,,Unique,None,0,127,10,0,,Eye Roll Emoji Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
683,702,Military Recruit Handbook,MilitaryRecruitHandbook,A starter manual issued to all naval recruits.,12210,12210,1,Equipment,0,0,1,0,0,702,InstantTraining,None,0,7,5,,Common,None,0,3199,7,1,,Military Recruit Handbook,,0,0,0,0,0,0,0,0,0,0,0,162,0,0
684,703,Standard Combat Manual,StandardCombatManual,All weapons and gunnery cadets are issued this handy manual to help achieve optimal accuracy in battles.,12211,12211,1,Equipment,0,0,1,0,0,702,InstantTraining,None,0,30,5,,Elite,None,0,3199,30,1,,Standard Combat Manual,,0,0,0,0,0,0,0,0,0,0,0,163,0,0
685,704,Galetrooper Training Manual,GaletrooperTrainingManual,A secret military handbook stolen from a certain Empire from a galaxy far away.,12212,12212,1,Equipment,0,0,1,0,0,702,InstantTraining,None,0,24,5,,Unique,None,0,3199,24,1,,Galetrooper Training Manual,,0,0,0,0,0,0,0,0,0,0,0,164,0,0
686,705,Elite Combat Manual,EliteCombatManual,Rare training methods compiled by various military specialists throughout the galaxy.,12213,12213,1,Equipment,0,0,1,0,0,702,InstantTraining,None,0,72,5,,Epic,None,0,3191,72,1,,Elite Combat Manual,,0,0,0,0,0,0,0,0,0,0,0,165,0,0
687,706,Veteran’s Guidebook,VeteransGuidebook,"Commissioned by the Federation Navy, this handy guidebook lists all the various training techniques that will help improve survivability in a naval fight.",12214,12214,1,Equipment,0,0,1,0,0,702,InstantTraining,None,0,356,5,,Hero,None,0,3191,355,1,,Veteran’s Guidebook,,0,0,0,0,0,0,0,0,0,0,0,166,0,0
688,707,'How To Shoot Your Shot',HowToShootYourShot,"A mysterious 'dating' guide that appeared in various black markets, but is actually a secret military manual.",12215,12215,1,Equipment,0,0,1,0,0,702,InstantTraining,None,0,1104,5,,Special,None,0,3191,1103,1,,'How To Shoot Your Shot',,0,0,0,0,0,0,0,0,0,0,0,167,0,0
689,708,Sharpshooter’s Cheatbook,SharpshootersCheatbook,The ultimate guide to shooting down starships.,12216,12216,1,Equipment,0,0,1,0,0,702,InstantTraining,None,0,5235,5,,Legendary,None,0,3191,5228,1,,Sharpshooter’s Cheatbook,,0,0,0,0,0,0,0,0,0,0,0,168,0,0
690,709,Pet Hydra,Pet Hydra,A popular pet adopted by the Hydra Fleet.,12287,12289,1,Equipment,10,0,1,1,10,709,EquipmentPet,Attack,0.4,1100,0,,Epic,None,0,1025,1100,0,,Pet Hydra,,6,0,0,0,0,0,0,1407,0,0,0,0,0,0
691,710,April Fools Gift,April Fools Gift,"Oh look! A random gift, wonder what's inside?",9528,9528,1,Equipment,0,10000,1,0,0,248,InstantPrize,None,20,57,0,,Unique,None,1,622,57,0,,April Fools Gift,item:711x1|item:710x1|item:710x1|item:710x1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,711,April Fools Gift,April Fools Gift2,"Oh look! A random gift, wonder what's inside?",9528,9528,1,Equipment,0,10000,1,0,0,248,InstantPrize,None,20,100,0,,Unique,None,1,622,100,0,,April Fools Gift,item:337x1|item:344x1|item:352x1|item:359x1|item:366x1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,712,Pet Bunny,Pet Bunny,A Fluffy Pet bunny ready to take a bullet for you.,12097,12099,1,Equipment,10,0,1,1,10,515,EquipmentPet,Hp,1,285,0,,Epic,None,0,1087,286,0,,Pet Bunny,,6,0,0,0,0,0,0,1405,0,0,0,0,0,0
694,713,Egg Droplet,EggDroplet,"A very small chocolate, not enough to fit in the gaps of your teeth...",12353,12353,1,Equipment,0,1000000,1,1,86400,101,Artifact,None,0,16,10,,Unique,None,0,0,16,0,mineral:1000000,Egg Droplet,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,714,Silver Racing Helmet,Silver Racing Helmet,A fancy silver racing helmet for fans of Silver Circle team.,12178,12178,1,Equipment,10,0,1,1,10,690,EquipmentHead,Pilot,12,100,0,,Unique,None,0,1025,100,0,gas:10,Silver Racing Helmet,,0,0,0,0,0,1294,0,0,0,0,0,0,0,0
696,715,Silver Racing Suit,Silver Racing Suit,A fancy silver racing suit for fans of Silver Circle team.,12182,12182,1,Equipment,10,0,1,1,10,715,EquipmentBody,Pilot,12,310,0,,Unique,None,0,1025,310,0,gas:10,Silver Racing Suit,,0,0,0,0,0,1295,0,0,0,0,0,0,0,0
697,716,Silver Racing Pants,Silver Racing Pants,A fancy silver racing pants for fans of Silver Circle team.,12186,12186,1,Equipment,10,0,1,1,10,716,EquipmentLeg,Pilot,11,110,0,,Unique,None,0,1025,110,0,gas:10,Silver Racing Pants,,0,0,0,0,0,1296,0,0,0,0,0,0,0,0
698,717,Pink B,Pink B,A Fluffy Pet bunny ready to take a bullet for you. This one is coloured pink to camouflage next to the SavySoda poster.,12384,12386,1,Equipment,10,0,1,1,10,717,EquipmentPet,Hp,1,194,0,712x1|713x30,Epic,None,0,1087,479,0,,Pink B,,6,0,0,0,0,0,0,1409,0,0,0,0,0,0
699,718,HYDRA龍 Fleet Renovation Kit,HYDRAFleetRenovation Kit,Renovate your fleet council for HYDRA龍 theme.,12393,12393,1,Equipment,0,1000000,1,1,86400,107,Artifact,None,0,181,0,,Epic,None,0,32,181,0,mineral:1000000,HYDRA龍 Fleet Renovation Kit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,719,Cracked Glass Wrap,Cracked Glass Wrap,"I dunno, something about this just looks amazing.",12453,12452,1,Equipment,10,0,1,0,10,719,Skin,None,0,33,0,,Unique,None,0,127,33,0,gas:10,Cracked Glass Wrap,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
701,720,Chip,Chip,Chip,3604,3604,0,Equipment,0,1000000,1,1,86400,720,Artifact,None,0,16,0,,Unique,None,0,8192,16,0,starbux:1,Chip,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,721,Pink Scarf,Pink Scarf,Your mum and gf both love it.,12460,12460,1,Equipment,0,10000,1,1,10,721,EquipmentHead,Hp,1,25,0,,Elite,None,0,1087,25,0,mineral:10000,Pink Scarf,,0,0,0,0,0,1333,0,0,0,0,0,0,0,0
703,722,Darkness Sticker,Darkness Sticker,It looks a bit scary. You put it on the outside of the ship so to not frighten yourself while sleeping.,12459,12458,1,Equipment,10,0,1,0,10,722,Sticker,None,0,65,0,742x1|743x1,Unique,None,0,127,64,0,gas:10,Darkness Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
704,723,Second Hand Guitar,Second Hand Guitar,A good guitar to learn with.,12467,12467,1,Equipment,10,0,1,1,10,723,EquipmentWeapon,Ability,6,35,0,102x3|103x3,Common,None,0,1087,203,0,gas:10,Second Hand Guitar,,0,0,0,0,0,0,0,0,0,4984,0,0,0,0
705,724,Electric Guitar,Electric Guitar,More stylish than an acoustic.,12468,12468,1,Equipment,10,0,1,1,10,723,EquipmentWeapon,Ability,9,70,0,723x3|105x2,Elite,None,0,1087,377,0,gas:10,Electric Guitar,,0,0,0,0,0,0,0,0,0,4984,0,0,0,0
706,725,Squiji Guitar,Squiji Guitar,More stylish than an acoustic.,12469,12469,1,Equipment,10,0,1,1,10,723,EquipmentWeapon,Ability,12,210,0,724x3,Unique,None,0,1087,617,0,gas:10,Squiji Guitar,,0,0,0,0,0,0,0,0,0,4984,0,0,0,0
707,726,Gisbon,Gisbon,A modern classic.,12543,12543,1,Equipment,10,0,1,1,10,723,EquipmentWeapon,Ability,16,921,0,725x3,Epic,None,0,1087,1376,0,gas:10,Gisbon,,0,0,0,0,0,0,0,0,0,4984,0,0,0,0
708,727,La Paula,La Paula,"Two modern classics, crudely superimposed.",12544,12544,1,Equipment,10,0,1,1,10,723,EquipmentWeapon,Ability,17,2610,0,726x3,Hero,None,0,1087,3388,0,gas:10,La Paula,,0,0,0,0,0,0,0,0,0,4984,0,0,0,0
709,728,Scrap Fragment,Scrap Fragment,Salvage from battles.,12522,12522,1,Equipment,0,1000000,1,1,86400,728,Artifact,None,0,16,10,778x1,Common,None,0,0,16,0,mineral:1000000,Scrap Fragment,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,729,Carbon Fragment,Carbon Fragment,Salvageable material.,12523,12523,1,Equipment,0,1000000,1,1,86400,729,Artifact,None,0,16,10,778x1,Common,None,0,0,16,0,mineral:1000000,Carbon Fragment,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,730,Hitchhiker's Towel,HitchhikersTowel,"Ah, the humble towel; the cloth of a thousand uses!",12558,12561,1,Equipment,0,0,1,1,10,730,EquipmentLeg,Hp,1,57,0,,Elite,None,0,1087,57,0,gas:10,Hitchhiker's Towel,,0,0,0,0,0,1337,0,0,0,0,0,0,0,0
712,732,Powerless Sandbug,Powerless Sandbug,A Powerless Sandbug. Doesn't do anything until patched up.,12578,12578,1,Equipment,0,0,1,0,0,733,Module,Hp,2,0,0,,Common,None,0,4096,0,0,mineral:100,Powerless Sandbug,,0,0,733,0,0,0,0,0,12579,0,0,0,0,0
713,733,Sandbug,Sandbug,Protect your room by absorbing damage first,12576,12576,1,Equipment,0,0,1,0,0,733,Module,Hp,2,0,0,,Common,Sandbag,2,0,0,0,,Sandbug,,0,0,0,0,0,0,1429,0,12577,0,0,0,0,0
714,734,Hydrone,Hydrone,"A standard issue drone, developed by Hydra for their fleet members, to assist troops in ship-boarding scenarios.",12575,12575,1,Equipment,10,0,1,1,10,734,EquipmentAccessory,Weapon,7,848,0,,Special,None,0,1024,848,0,,Hydrone,,6,0,0,0,0,0,0,1411,0,0,0,0,0,0
715,735,Test AI Book,TestAIBook,This book was built to test the brain-book bond that allows units to learn new AI by reading!,12214,12214,1,Equipment,0,0,1,0,0,735,AIBook,None,0,280,0,,Hero,None,0,1088,280,1,,Test AI Book,characterId:773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,736,Test Room AI Book,TestRoomAIBook,This book was built to test the room-book bond that allows rooms to learn new AI by reading... somehow...,12214,12214,1,Equipment,0,0,1,0,0,736,AIBook,None,0,280,0,,Unique,None,0,64,280,1,,Test Room AI Book,roomId:5697,0,0,0,0,0,0,0,0,0,0,0,0,17,0
717,737,Charged Lance,ChargedLance,"The space age Knights of the Order of Pointy Things designed this weapon not as a tool for melee combat, but for science! How is it used? We don't know.",12593,12593,1,Equipment,0,0,1,1,10,737,EquipmentWeapon,Science,6,118,0,104x12|102x5|103x5,Elite,None,0,1087,543,0,,Charged Lance,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
718,738,Power Lance,PowerLance,An improved version of the Charged Lance designed to give more oomph when poking at sensitive electronics.,12594,12594,1,Equipment,0,0,1,1,10,737,EquipmentWeapon,Science,7,264,0,737x2|104x10|73x2,Unique,None,0,1087,940,0,,Power Lance,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
719,739,Champion Lance,ChampionLance,Champions of the Intergalactic Jousting Championship are awarded this ceremonial lance as a symbol of honor.,12595,12595,1,Equipment,0,0,1,1,10,737,EquipmentWeapon,Science,8,797,0,738x2|101x20|104x15|252x2,Epic,None,0,1087,2195,0,,Champion Lance,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
720,740,Storm Lance,StormLance,Only the strongest Knights of the galaxy are granted the privilege of using this mighty tool of science.,12596,12596,1,Equipment,0,0,1,1,10,737,EquipmentWeapon,Science,8,1722,0,739x2|422x2|172x2,Hero,None,0,1087,4798,0,,Storm Lance,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
721,741,Common Stardust,CommonStardust,Used to craft basic resources.,12712,12712,0,Equipment,0,5000,1,1,86400,102,Artifact,None,0,6,0,,Common,None,0,0,6,0,,Common Stardust,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,742,Elite Stardust,EliteStardust,Used to craft better resources.,12713,12713,0,Equipment,0,5000,1,1,86400,102,Artifact,None,0,6,0,,Elite,None,0,0,6,0,,Elite Stardust,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,743,Unique Stardust,UniqueStardust,Used to craft rare resources.,12714,12714,0,Equipment,0,5000,1,1,86400,102,Artifact,None,0,6,0,,Unique,None,0,0,6,0,,Unique Stardust,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,744,Epic Stardust,EpicStardust,Used to craft rarer resources.,12715,12715,0,Equipment,0,5000,1,1,86400,102,Artifact,None,0,6,0,,Epic,None,0,0,6,0,,Epic Stardust,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,745,Zongzi Droid,Zongzi Droid,A mad scientist's obsession with rice dumplings led him to invent a strange contraption that is part droid and part rice dumpling.,12605,12605,1,Android,0,1000,2,1,150,745,None,None,0,0,0,,Common,None,0,0,0,0,mineral:1000,Zongzi Droid,,0,0,0,0,0,0,0,0,0,0,339,0,0,0
726,746,PINK EMP Cannon Renovation Kit,PINKEMPCannonRenovationKit,Does the blue glow of your EMP Cannon give you ghostly shivers at night? Worry not! You can now experience the shock of EMP blasts in all its pinky glory!,12711,12711,1,Equipment,0,1000000,1,1,86400,746,Artifact,None,0,181,0,741x20|742x20|743x20|744x20,Epic,None,0,0,330,0,mineral:1000000,PINK EMP Cannon Renovation Kit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,747,Hyclone,Hyclone,Insurgents against Hydra dominance has reverse-engineered the Hydrone in an attempt to equalize the playing field.,12722,12722,1,Equipment,10,0,1,1,10,734,EquipmentAccessory,Weapon,7,848,0,,Special,None,0,1024,848,0,,Hyclone,,6,0,0,0,0,0,0,1411,0,0,0,0,0,0
728,748,Pool Renovation Kit,PoolRenovationKit,Renovate gyms into a nice pool with a beach vibe.,12732,12732,1,Equipment,0,1000000,1,1,86400,748,Artifact,None,0,181,0,,Epic,None,0,0,181,0,mineral:1000000,Pool Renovation Kit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,749,Fixer's AI Chip,FixersAIChip,"This AI Chip can be used on a crew member to run repairs during battle, and retreat to the medbay when wounded.",12592,12592,0,Equipment,0,0,1,0,0,749,AIBook,None,0,280,0,,Hero,None,0,1088,280,1,,Fixer's AI Chip,characterId:775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
